"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,72.0,0.0,335859.0,72.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,75.0,23.84745476003155,335859.0,72.0,0.0,17549.308404669227,73.0,0.0,22.691008711947138,0.35
2.0,77.0,114.48207921714383,335859.0,72.0,0.0,17386.90286425889,78.0,0.0,112.35030897246122,0.35
3.0,79.0,192.0935464107954,335859.0,72.0,0.0,17246.679199750964,82.0,0.0,185.2662635987381,0.35
4.0,81.0,249.12892375685857,335859.0,72.0,0.0,17103.816957334177,85.0,0.0,241.4388725905515,0.35
5.0,84.0,271.79061091399024,335859.0,72.0,0.0,16958.45261272482,86.0,0.0,264.12571594808315,0.35
6.0,87.0,294.252483941493,335859.0,72.0,0.0,16768.493379030944,87.0,0.0,286.81117085419214,0.35
7.0,90.0,367.4564138763488,335859.0,72.0,0.0,16579.2811842618,91.0,0.0,359.7224973088784,0.25
8.0,92.0,442.29648080248,335859.0,72.0,0.0,16391.371386269762,95.0,0.0,432.632435312142,0.25
9.0,94.0,479.88887058497477,335859.0,72.0,0.0,16283.131868131868,97.0,0.0,472.05660768112386,0.25
10.0,96.0,519.8701421102628,335859.0,72.0,0.0,16173.831709408343,99.0,0.0,511.479854415824,0.25
11.0,99.0,578.6392256551856,335859.0,72.0,0.0,16065.233120224595,102.0,0.0,567.6445955169074,0.25
12.0,102.0,637.3726421481955,335859.0,72.0,0.0,15894.383373625475,105.0,0.0,623.807948166632,0.25
13.0,105.0,675.9422724824117,335859.0,72.0,0.0,15720.97893915761,107.0,0.0,663.2274923649337,0.25
14.0,108.0,731.0540045786203,335859.0,72.0,0.0,15547.883358040057,110.0,0.0,719.3880681118126,0.25
15.0,111.0,786.0124291719756,335859.0,72.0,0.0,15398.284376463222,113.0,0.0,775.5472554072686,0.25
16.0,114.0,859.4529829800766,335859.0,72.0,0.0,15245.494418858774,117.0,0.0,848.4474742513017,0.25
17.0,117.0,884.4608688156004,335859.0,72.0,0.0,15089.528575890026,118.0,0.0,871.1190446439123,0.2
18.0,120.0,991.3854813522825,335859.0,72.0,0.0,14884.55353377586,124.0,0.0,977.5013265850996,0.2
19.0,123.0,1115.9869284634206,335859.0,72.0,0.0,14681.535697547317,131.0,0.0,1100.6246400748646,0.2
20.0,125.0,1209.3265705432166,335859.0,72.0,0.0,14478.756484375008,136.0,0.0,1190.261725113207,0.2
21.0,127.0,1266.6458286030347,335859.0,72.0,0.0,14362.023597437126,139.0,0.0,1246.4130445172673,0.2
22.0,129.0,1270.6511095608878,335859.0,72.0,0.0,14244.112222569547,139.0,0.0,1252.3361782870456,0.2
