"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,92.0,0.0,335859.0,92.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,94.0,40.249506755764024,335859.0,92.0,0.0,17924.98620528407,73.0,0.0,39.42417236913349,0.35
2.0,96.0,80.47351630452351,335859.0,92.0,0.0,17780.637617896948,78.0,0.0,78.84741910401591,0.35
3.0,98.0,154.62017691793758,335859.0,92.0,0.0,17657.43743665695,82.0,0.0,151.75458020457836,0.35
4.0,100.0,229.04069226446978,335859.0,92.0,0.0,17531.88499025341,85.0,0.0,224.66081567071495,0.35
5.0,103.0,283.3473036700776,335859.0,92.0,0.0,17408.857354546875,86.0,0.0,280.82370550256974,0.35
6.0,106.0,305.38906140901616,335859.0,92.0,0.0,17240.145565176725,87.0,0.0,303.50036688300185,0.35
7.0,109.0,380.57656656053473,335859.0,92.0,0.0,17075.68671972533,91.0,0.0,376.40289981201136,0.35
8.0,111.0,438.28315463664745,335859.0,92.0,0.0,16908.901904167265,95.0,0.0,432.5616242895982,0.25
9.0,113.0,475.84711699893376,335859.0,92.0,0.0,16813.434670621267,97.0,0.0,471.97700313290335,0.25
10.0,115.0,496.58030306644423,335859.0,92.0,0.0,16714.773380171726,99.0,0.0,494.6490363419266,0.25
11.0,118.0,534.8787031274925,335859.0,92.0,0.0,16619.405871788833,102.0,0.0,534.062563916946,0.25
12.0,121.0,572.8022482344763,335859.0,92.0,0.0,16467.047328959674,105.0,0.0,573.4747030409927,0.25
13.0,124.0,613.098399662341,335859.0,92.0,0.0,16314.263026326056,107.0,0.0,612.8854537136166,0.25
14.0,126.0,670.2595460712221,335859.0,92.0,0.0,16160.974216735658,110.0,0.0,669.0372359348175,0.25
15.0,128.0,727.3156499831487,335859.0,92.0,0.0,16030.15488004998,113.0,0.0,725.1880925217366,0.25
16.0,130.0,769.2740670535414,335859.0,92.0,0.0,15897.19265338022,117.0,0.0,764.5956034743739,0.25
17.0,133.0,793.6061276706903,335859.0,92.0,0.0,15765.227173233281,118.0,0.0,787.2597687927293,0.25
18.0,136.0,834.1224999725331,335859.0,92.0,0.0,15583.648838845886,124.0,0.0,826.6649656596619,0.25
19.0,139.0,856.3446120042379,335859.0,92.0,0.0,15406.301188800191,131.0,0.0,849.3263540751717,0.2
20.0,141.0,859.8091109629272,335859.0,92.0,0.0,15227.652690863522,136.0,0.0,855.2439340392588,0.2
21.0,143.0,882.6309867823115,335859.0,92.0,0.0,15125.783054295114,139.0,0.0,877.9030083690639,0.2
22.0,145.0,886.1130529649217,335859.0,92.0,0.0,15020.744757433436,139.0,0.0,883.8187370645871,0.2
