"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,0.0,0.0,335859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,20.610378128436256,335859.0,0.0,0.0,22542.431058495844,1.0,0.0,22.72433154609165,0.0
2.0,2.0,22.09803006431554,335859.0,0.0,0.0,22495.746885398174,1.0,0.0,28.70578027503183,0.0
3.0,3.0,23.602056757064332,335859.0,0.0,0.0,22447.99736882835,1.0,0.0,34.68676618685174,0.0
4.0,4.0,25.582857979692182,335859.0,0.0,0.0,22399.193715656733,1.0,0.0,40.66728928155604,0.0
5.0,5.0,27.53460765005738,335859.0,0.0,0.0,22335.51811145525,1.0,0.0,46.647349559119434,0.0
6.0,6.0,49.98625641313777,335859.0,0.0,0.0,22272.906262094588,2.0,0.0,69.36936701954193,0.0
7.0,7.0,51.08202352324213,335859.0,0.0,0.0,22210.288976621825,2.0,0.0,75.34850166282352,0.0
8.0,8.0,73.53688364063568,335859.0,0.0,0.0,22174.990400247712,3.0,0.0,98.06959348896422,0.0
9.0,9.0,95.97079710162757,335859.0,0.0,0.0,22098.26734283058,4.0,0.0,120.79022249796401,0.0
10.0,11.0,116.9641497094603,335859.0,0.0,0.0,22021.776831345804,5.0,0.0,143.510388689821,0.0
11.0,13.0,120.74059046586292,335859.0,0.0,0.0,21901.864234820423,5.0,0.0,149.4872092472146,0.0
12.0,15.0,124.50149007134452,335859.0,0.0,0.0,21779.825406661537,5.0,0.0,155.4631041703264,0.0
13.0,17.0,164.7482341211465,335859.0,0.0,0.0,21659.90835140997,7.0,0.0,194.92291345915646,0.0
14.0,19.0,185.5612433042416,335859.0,0.0,0.0,21554.867580970174,8.0,0.0,217.63937711370474,0.0
15.0,21.0,188.89088516485813,335859.0,0.0,0.0,21449.81649101046,8.0,0.0,223.61249513397124,0.0
16.0,23.0,227.22123972098132,335859.0,0.0,0.0,21342.638350643396,10.0,0.0,263.069527519956,0.0
17.0,25.0,267.42538238223113,335859.0,0.0,0.0,21201.46705426346,12.0,0.0,302.52563427165893,0.0
18.0,27.0,288.76151407355724,335859.0,0.0,0.0,21061.063188091208,13.0,0.0,325.2383953890801,0.0
19.0,28.0,311.27028477690715,335859.0,0.0,0.0,20919.830115530778,14.0,0.0,347.9502308722195,0.0
20.0,29.0,313.97037626169083,335859.0,0.0,0.0,20839.160514888255,14.0,0.0,353.919183538218,0.0
