"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
27.0,42.0,560.7564253133465,335859.0,0.0,0.0,19993.84227276261,26.0,1.0,596.590991064621,0.85
28.0,45.0,634.4839693160905,335859.0,0.0,0.0,19871.860015527967,30.0,1.0,669.5231442913791,0.85
29.0,47.0,689.0440710681125,335859.0,0.0,0.0,19710.19948749803,33.0,1.0,725.7114890667145,0.85
30.0,49.0,747.9252523858955,335859.0,1.0,0.0,19550.5417831626,36.0,1.0,781.898908207768,0.85
31.0,50.0,768.3136104751678,335859.0,1.0,0.0,19389.891495145755,37.0,1.0,804.6005617145398,0.85
32.0,51.0,806.8398848644812,335859.0,1.0,0.0,19298.589793382132,39.0,1.0,844.0441724041706,0.85
33.0,52.0,847.192846875258,335859.0,1.0,0.0,19206.234987959266,41.0,1.0,883.4873202766604,0.85
34.0,54.0,919.3934526036927,335859.0,1.0,0.0,19114.992075207734,45.0,1.0,956.4148453320091,0.82
35.0,56.0,993.3884045641977,335859.0,1.0,0.0,18971.69686844351,49.0,1.0,1029.341444753076,0.82
36.0,58.0,1067.3137585884201,335859.0,1.0,0.0,18826.282583352768,53.0,1.0,1102.2671185398615,0.82
37.0,60.0,1071.22853884077,335859.0,1.0,0.0,18680.868791294164,53.0,1.0,1108.2221866923649,0.82
38.0,62.0,1109.526485800529,335859.0,1.0,0.0,18554.457125087498,55.0,1.0,1147.6611692105864,0.82
39.0,64.0,1113.556917546635,335859.0,1.0,0.0,18426.97278594207,55.0,1.0,1153.614386094526,0.82
40.0,67.0,1135.4704093652306,335859.0,1.0,0.0,18297.25416083376,56.0,1.0,1176.3090973441838,0.82
41.0,70.0,1258.8064540029163,335859.0,1.0,0.0,18126.10960715689,63.0,1.0,1299.456940142419,0.78
42.0,73.0,1280.6997933237058,335859.0,1.0,0.0,17958.46475256771,64.0,1.0,1322.148874489231,0.78
43.0,75.0,1301.4552163199833,335859.0,1.0,0.0,17786.817587548656,65.0,1.0,1344.8394203846203,0.78
44.0,76.0,1304.4983626540436,335859.0,1.0,0.0,17690.205696941426,65.0,1.0,1350.7866206457277,0.78
45.0,78.0,1307.540836307782,335859.0,1.0,0.0,17592.473106561945,65.0,1.0,1356.733358089694,0.78
46.0,80.0,1362.320657293677,335859.0,1.0,0.0,17494.859400544952,68.0,1.0,1412.9064298993787,0.78
47.0,82.0,1434.1395165422073,335859.0,1.0,0.0,17338.824495834273,72.0,1.0,1485.8209960747815,0.78
48.0,84.0,1457.5869161308863,335859.0,1.0,0.0,17181.736001869118,73.0,1.0,1508.5073766159023,0.78
49.0,86.0,1549.0417450120494,335859.0,1.0,0.0,17024.637277046575,78.0,1.0,1598.1625115227414,0.78
50.0,88.0,1627.0413283771086,335859.0,1.0,0.0,16888.787255589374,82.0,1.0,1671.0743007952985,0.78
51.0,90.0,1684.3397148424785,335859.0,1.0,0.0,16751.874483833282,85.0,1.0,1727.2427444335738,0.78
52.0,93.0,1706.5041458596784,335859.0,1.0,0.0,16611.58533354114,86.0,1.0,1749.925422437567,0.75
53.0,96.0,1728.5210326710878,335859.0,1.0,0.0,16427.997427702823,87.0,1.0,1772.6067119901375,0.75
54.0,99.0,1801.8975342840886,335859.0,1.0,0.0,16246.975128644963,91.0,1.0,1845.5138730912852,0.75
55.0,101.0,1877.2774305468847,335859.0,1.0,0.0,16064.251169681902,95.0,1.0,1918.41964574101,0.75
56.0,103.0,1914.9679768162202,335859.0,1.0,0.0,15961.335127125341,97.0,1.0,1957.839652756453,0.75
57.0,105.0,1955.070641531905,335859.0,2.0,0.0,15855.228393135783,99.0,1.0,1997.258734137614,0.75
58.0,108.0,2013.8396077142609,335859.0,2.0,0.0,15751.30521963016,102.0,1.0,2053.419309884493,0.75
59.0,111.0,2072.6016638713218,335859.0,2.0,0.0,15585.762603402496,105.0,1.0,2109.5784971799494,0.75
60.0,114.0,2110.9863416640433,335859.0,2.0,0.0,15418.73889626105,107.0,1.0,2148.993876023983,0.75
61.0,116.0,2166.200732638338,335859.0,2.0,0.0,15251.955421969,110.0,1.0,2205.1502864165936,0.75
62.0,118.0,2221.252388137247,335859.0,2.0,0.0,15107.596002186307,113.0,1.0,2261.3057711749225,0.72
63.0,120.0,2278.273171617098,335859.0,2.0,0.0,14960.693791487767,117.0,1.0,2317.4603302989694,0.72
64.0,123.0,2302.779887416174,335859.0,2.0,0.0,14810.040618653327,118.0,1.0,2340.1291237887344,0.72
65.0,126.0,2410.479347153858,335859.0,2.0,0.0,14610.504180014033,124.0,1.0,2446.508628827077,0.72
66.0,129.0,2518.0889893020726,335859.0,2.0,0.0,14416.293138480803,131.0,1.0,2552.8867454139963,0.72
67.0,131.0,2612.07384960562,335859.0,2.0,0.0,14220.640065655793,136.0,1.0,2642.521053549493,0.72
68.0,133.0,2669.6614838946557,335859.0,2.0,0.0,14107.098420888056,139.0,1.0,2698.6695960507077,0.72
69.0,135.0,2673.173218792894,335859.0,2.0,0.0,13994.068100078191,139.0,1.0,2704.5899529176404,0.72
