"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,72.0,0.0,335859.0,72.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,74.0,23.374303526061652,335859.0,72.0,0.0,17549.25468835114,73.0,0.0,22.691008711947138,0.35
2.0,76.0,114.85730361328777,335859.0,72.0,0.0,17409.89921394665,78.0,0.0,112.35077178960212,0.35
3.0,78.0,193.0031145475801,335859.0,72.0,0.0,17288.921849459144,82.0,0.0,185.26718923301993,0.35
4.0,80.0,250.26981043676,335859.0,72.0,0.0,17166.878162709265,85.0,0.0,241.44026104197422,0.35
5.0,83.0,272.3095904981795,335859.0,72.0,0.0,17042.66329232201,86.0,0.0,264.1275672166467,0.35
6.0,86.0,294.1690214755079,335859.0,72.0,0.0,16880.306565932,87.0,0.0,286.8134849398965,0.35
7.0,89.0,367.66886384204093,335859.0,72.0,0.0,16719.468993455877,91.0,0.0,359.72527421172373,0.35
8.0,91.0,443.20172977919214,335859.0,72.0,0.0,16558.101994701607,95.0,0.0,432.63567503212823,0.25
9.0,93.0,480.9054100841882,335859.0,72.0,0.0,16465.568734414064,97.0,0.0,472.06031021825095,0.25
10.0,95.0,521.0278851889381,335859.0,72.0,0.0,16373.14380358532,99.0,0.0,511.4840197700919,0.25
11.0,98.0,579.8902244698195,335859.0,72.0,0.0,16279.845716067686,102.0,0.0,567.6492236883169,0.25
12.0,101.0,638.7891205865178,335859.0,72.0,0.0,16132.701575171537,105.0,0.0,623.8130391551823,0.25
13.0,103.0,677.1652197331689,335859.0,72.0,0.0,15985.04149118704,107.0,0.0,663.233046170625,0.25
14.0,105.0,732.5154610418912,335859.0,72.0,0.0,15836.312948517967,110.0,0.0,719.3945475517858,0.25
15.0,107.0,787.6380330565212,335859.0,72.0,0.0,15707.77258542675,113.0,0.0,775.5551232986646,0.25
16.0,109.0,861.6442021744218,335859.0,72.0,0.0,15577.235564918867,117.0,0.0,848.4571934112615,0.25
17.0,112.0,885.9377411290787,335859.0,72.0,0.0,15444.62631702182,118.0,0.0,871.1310778895768,0.25
18.0,115.0,993.8002007152654,335859.0,72.0,0.0,15269.412412177882,124.0,0.0,977.5156739164688,0.25
19.0,118.0,1119.6829514014466,335859.0,72.0,0.0,15097.387522448676,131.0,0.0,1100.6413014919385,0.2
20.0,120.0,1214.098384893576,335859.0,72.0,0.0,14923.280827801616,136.0,0.0,1190.2807006159856,0.2
21.0,122.0,1271.8163002017309,335859.0,72.0,0.0,14824.617980160921,139.0,0.0,1246.4343341057506,0.2
22.0,124.0,1275.1948210623962,335859.0,72.0,0.0,14723.701195219115,139.0,0.0,1252.3597819612337,0.2
