"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,72.0,0.0,335859.0,72.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,74.0,23.374303526061652,335859.0,72.0,0.0,17549.244883666586,73.0,0.0,22.691008711947138,0.35
2.0,76.0,114.85731324528592,335859.0,72.0,0.0,17410.201182971512,78.0,0.0,112.35077178960212,0.35
3.0,78.0,192.98642587650946,335859.0,74.0,0.0,17289.224643885733,82.0,0.0,185.26718923301993,0.35
4.0,80.0,250.24081326614606,335859.0,74.0,0.0,17165.996885947723,85.0,0.0,241.44026104197422,0.35
5.0,83.0,272.31010592654474,335859.0,74.0,0.0,17041.590172870365,86.0,0.0,264.1275672166467,0.35
6.0,86.0,294.1831073966688,335859.0,74.0,0.0,16876.564763610866,87.0,0.0,286.8134849398965,0.35
7.0,89.0,367.68280808260727,335859.0,74.0,0.0,16715.289576192034,91.0,0.0,359.72527421172373,0.35
8.0,91.0,443.2225592303819,335859.0,74.0,0.0,16552.86948729939,95.0,0.0,432.63567503212823,0.25
9.0,93.0,480.9252534174053,335859.0,74.0,0.0,16460.56725374066,97.0,0.0,472.06031021825095,0.25
10.0,95.0,521.0263551287242,335859.0,74.0,0.0,16367.202494154315,99.0,0.0,511.4840197700919,0.25
11.0,97.0,579.9098554313489,335859.0,74.0,0.0,16274.912145307095,102.0,0.0,567.6492236883169,0.25
12.0,100.0,638.7767594144947,335859.0,74.0,0.0,16128.245068226106,105.0,0.0,623.8135019723233,0.25
13.0,103.0,660.4446806566194,335859.0,74.0,0.0,15980.653330213721,107.0,0.0,646.491551804907,0.25
14.0,105.0,715.7649349901033,335859.0,74.0,0.0,15831.924570982823,110.0,0.0,702.6530531860677,0.25
15.0,107.0,770.8732823797201,335859.0,74.0,0.0,15703.076376969893,113.0,0.0,758.8136289329466,0.25
16.0,109.0,827.9060776712591,335859.0,74.0,0.0,15571.346207865146,117.0,0.0,814.9732790455436,0.25
17.0,112.0,852.2418117677696,335859.0,74.0,0.0,15437.557402637907,118.0,0.0,837.6471635238588,0.25
18.0,115.0,960.0166410246541,335859.0,74.0,0.0,15261.388914910198,124.0,0.0,944.0317595507508,0.25
19.0,118.0,1085.7308102235652,335859.0,74.0,0.0,15086.50183493401,131.0,0.0,1067.1573871262203,0.2
20.0,120.0,1180.0616696550499,335859.0,74.0,0.0,14912.408043732892,136.0,0.0,1156.7967862502674,0.2
21.0,122.0,1237.658317582547,335859.0,74.0,0.0,14812.559478247276,139.0,0.0,1212.9504197400324,0.2
22.0,124.0,1241.056584497465,335859.0,74.0,0.0,14710.798687602462,139.0,0.0,1218.8758675955155,0.2
