"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,72.0,0.0,335859.0,72.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,74.0,23.374303526061652,335859.0,72.0,0.0,17548.95097657768,73.0,0.0,22.691008711947138,0.35
2.0,76.0,114.85305348626228,335859.0,72.0,0.0,17409.9031053,78.0,0.0,112.35077178960212,0.35
3.0,78.0,192.9694247013639,335859.0,72.0,0.0,17288.665914221223,82.0,0.0,185.26718923301993,0.35
4.0,80.0,250.23363192895792,335859.0,72.0,0.0,17165.445309458948,85.0,0.0,241.44026104197422,0.35
5.0,83.0,272.30278688313945,335859.0,72.0,0.0,17041.04532004357,86.0,0.0,264.1275672166467,0.35
6.0,86.0,294.17173498540376,335859.0,72.0,0.0,16876.572318716408,87.0,0.0,286.8134849398965,0.35
7.0,89.0,367.66034125170614,335859.0,72.0,0.0,16716.22429105639,91.0,0.0,359.72527421172373,0.35
8.0,91.0,443.2038005511505,335859.0,72.0,0.0,16553.674848059843,95.0,0.0,432.63567503212823,0.25
9.0,93.0,480.86281699675664,335859.0,72.0,0.0,16461.25787094773,97.0,0.0,472.06031021825095,0.25
10.0,95.0,520.986314894399,335859.0,72.0,0.0,16367.768745128653,99.0,0.0,511.4840197700919,0.25
11.0,97.0,579.860308839861,335859.0,72.0,0.0,16274.117009666315,102.0,0.0,567.6492236883169,0.25
12.0,100.0,638.7314827236497,335859.0,72.0,0.0,16126.641715399639,105.0,0.0,623.8135019723233,0.25
13.0,102.0,677.122515893054,335859.0,72.0,0.0,15977.920455431678,107.0,0.0,663.2339718049069,0.25
14.0,104.0,732.4223821827051,335859.0,72.0,0.0,15829.321347788786,110.0,0.0,719.3959360032086,0.25
15.0,106.0,787.5924882816621,335859.0,72.0,0.0,15699.839145019087,113.0,0.0,775.5569745672284,0.25
16.0,108.0,861.5518047665912,335859.0,72.0,0.0,15567.80767730356,117.0,0.0,848.4595074969662,0.25
17.0,111.0,885.8875891149564,335859.0,72.0,0.0,15435.195099110359,118.0,0.0,871.1338547924224,0.25
18.0,114.0,993.6787768897225,335859.0,72.0,0.0,15259.043634376672,124.0,0.0,977.5189136364554,0.25
19.0,117.0,1119.5013249766987,335859.0,72.0,0.0,15084.702529668886,131.0,0.0,1100.645004029066,0.2
20.0,119.0,1213.9339640191315,335859.0,72.0,0.0,14911.229033265661,136.0,0.0,1190.284865970254,0.2
21.0,121.0,1271.589763141778,335859.0,72.0,0.0,14812.540456107494,139.0,0.0,1246.43896227716,0.2
22.0,123.0,1274.9657085936892,335859.0,72.0,0.0,14711.747148883012,139.0,0.0,1252.364872949784,0.2
