"tick","numAdopt","deviance","remainBgt","captured","seeded","systemCost","realAdopt","IctSerNo","nullDev","rate"
0.0,72.0,0.0,335859.0,72.0,0.0,0.0,72.0,0.0,0.0,2.5
1.0,74.0,23.374303526061652,335859.0,72.0,0.0,17549.251264492985,73.0,0.0,22.691008711947138,0.35
2.0,76.0,114.85731184386779,335859.0,72.0,0.0,17410.084598023142,78.0,0.0,112.35077178960212,0.35
3.0,78.0,193.00345179203566,335859.0,72.0,0.0,17288.98552191161,82.0,0.0,185.26718923301993,0.35
4.0,80.0,250.25569622141583,335859.0,72.0,0.0,17166.941611522067,85.0,0.0,241.44026104197422,0.35
5.0,83.0,272.33365497532526,335859.0,72.0,0.0,17041.775580127734,86.0,0.0,264.1275672166467,0.35
6.0,86.0,294.2005997409904,335859.0,72.0,0.0,16877.7255237948,87.0,0.0,286.8134849398965,0.35
7.0,89.0,367.7081886122306,335859.0,72.0,0.0,16716.443284512323,91.0,0.0,359.72527421172373,0.35
8.0,91.0,443.27349304946205,335859.0,72.0,0.0,16554.45231416547,95.0,0.0,432.63567503212823,0.25
9.0,93.0,480.98683268552867,335859.0,72.0,0.0,16463.222490648353,97.0,0.0,472.06031021825095,0.25
10.0,94.0,521.0650203868503,335859.0,72.0,0.0,16369.788325150012,99.0,0.0,511.4840197700919,0.25
11.0,96.0,579.9407955027127,335859.0,72.0,0.0,16277.370021046074,102.0,0.0,567.6496865054578,0.25
12.0,99.0,638.7656481459915,335859.0,72.0,0.0,16132.014189926686,105.0,0.0,623.8144276066051,0.25
13.0,102.0,677.1158101051776,335859.0,72.0,0.0,15983.483350230068,107.0,0.0,663.2353602563297,0.25
14.0,104.0,732.4207521130727,335859.0,72.0,0.0,15834.874814757026,110.0,0.0,719.3973244546314,0.25
15.0,106.0,787.5699215836282,335859.0,72.0,0.0,15706.4608783837,113.0,0.0,775.5583630186512,0.25
16.0,108.0,861.4668044195492,335859.0,72.0,0.0,15575.802293828525,117.0,0.0,848.4608959483891,0.25
17.0,111.0,885.7881126756222,335859.0,72.0,0.0,15443.205088184817,118.0,0.0,871.1352432438453,0.25
18.0,114.0,993.6161246695153,335859.0,72.0,0.0,15267.044180782083,124.0,0.0,977.5203020878782,0.25
19.0,117.0,1119.4589232274031,335859.0,72.0,0.0,15095.139209868814,131.0,0.0,1100.6463924804889,0.2
20.0,119.0,1213.9417705459148,335859.0,72.0,0.0,14922.098313290633,136.0,0.0,1190.2862544216769,0.2
21.0,121.0,1271.6305890907863,335859.0,72.0,0.0,14823.425179631322,139.0,0.0,1246.4403507285829,0.2
22.0,123.0,1274.9815668092392,335859.0,72.0,0.0,14724.760428058074,139.0,0.0,1252.3662614012069,0.2
